"word"	"ndf"	"ndf_FRA"	"ndf_ITA"	"ndf_BGR"	"ndf_DEU"	"ndf_CAN"	"ndf_USA"	"ntf"	"ntf_FRA"	"ntf_ITA"	"ntf_BGR"	"ntf_DEU"	"ntf_CAN"	"ntf_USA"	"category"
"walking"	0.00998688469359516	0.00853749072011878	0.00888838883888389	0.00996305832307176	0.00985468515116085	0.00988411724608044	0.0099887543824833	0.069667545031224	0.0227666419203168	0.0284653465346535	0.0747789096608082	0.062969767830299	0.0850374914792093	0.0833057705453022	"loct"
"around"	0.00998688469359516	0.00927988121752042	0.00956345634563456	0.00996305832307176	0.00985468515116085	0.00988411724608044	0.0099887543824833	0.0680431722196152	0.0254887404107894	0.0302655265526553	0.0874286353968432	0.0748287957240688	0.0794137695978187	0.0765584000352804	"loct"
"minutes"	0.00989062556401834	0.00989853996535511	0.0099009900990099	0.00996305832307176	0.00985468515116085	0.00988411724608044	0.00974620184780931	0.0629414383520437	0.0770848799802029	0.109360936093609	0.0802641889622747	0.0880240521129113	0.0603271983640082	0.0443871138453397	"loct"
"beach"	0.00945745948092264	0.00940361296708736	0.00933843384338434	0.00985111384753162	0.00985468515116085	0.00988411724608044	0.00970210138695949	0.0622555920538089	0.040584013857956	0.0326282628262826	0.0622411284003134	0.0696509103056623	0.0703817314246762	0.0695684769905845	"loct"
"few"	0.00992672273760965	0.00989853996535511	0.0099009900990099	0.00996305832307176	0.00968765658927677	0.00988411724608044	0.00987850323035876	0.05722605253342	0.0493689680772086	0.100810081008101	0.0608977946938319	0.0504426256889928	0.0511247443762781	0.0506052788251637	"loct"
"convenient"	0.00995078752000385	0.00965107646622123	0.0099009900990099	0.00973916937199149	0.00801737097043594	0.00988411724608044	0.00994465392163348	0.0566725625383532	0.0400890868596882	0.093046804680468	0.0369416769282436	0.0220477701686988	0.0506134969325153	0.0612775903508192	"loct"
"distance"	0.00996281991120095	0.00754763672358327	0.00888838883888389	0.00985111384753162	0.00968765658927677	0.00988411724608044	0.0099887543824833	0.056058910587301	0.0149715416975996	0.023964896489649	0.0566439046233068	0.0541172540504426	0.0674846625766871	0.0677383078653172	"loct"
"street"	0.00989062556401834	0.00977480821578817	0.00956345634563456	0.00985111384753162	0.00985468515116085	0.00988411724608044	0.00983440276950894	0.0557941979809648	0.040584013857956	0.0397164716471647	0.0509347363707601	0.0452647402705863	0.0703817314246762	0.0616303940376177	"loct"
"town"	0.00990265795521544	0.00816629547141797	0.00855085508550855	0.00996305832307176	0.00968765658927677	0.00988411724608044	0.00990055346078367	0.0540134040837936	0.0238802276664192	0.0214896489648965	0.0826150229486175	0.042592283280441	0.0504430811179277	0.0616303940376177	"loct"
"many"	0.00990265795521544	0.00927988121752042	0.0099009900990099	0.00985111384753162	0.00985468515116085	0.00988411724608044	0.00994465392163348	0.0529064240936601	0.0334075723830735	0.0582808280828083	0.0463450128736147	0.0681476532487055	0.0550443081117928	0.0538246124672003	"loct"
"shops"	0.00986656078162413	0.00989853996535511	0.00933843384338434	0.00996305832307176	0.00952062802739268	0.00988411724608044	0.00990055346078367	0.0489116702162221	0.0535758475624845	0.0396039603960396	0.0706369640658234	0.0320694838817438	0.0492501704158146	0.0473638949527023	"loct"
"central"	0.00980639882563862	0.00965107646622123	0.0099009900990099	0.00996305832307176	0.00985468515116085	0.00971370143149284	0.00928314700888624	0.0468661637127146	0.0327889136352388	0.105535553555356	0.0722041867233852	0.0658092533823284	0.0446489434219496	0.0301206147604242	"loct"
"station"	0.00960184817528787	0.00965107646622123	0.0099009900990099	0.00996305832307176	0.00985468515116085	0.00988411724608044	0.00904059447421226	0.0464329976296189	0.0543182380598862	0.0838208820882088	0.0660472405686779	0.0581259395356606	0.0492501704158146	0.0314436285859187	"loct"
"metro"	0.00943339469852844	0.00965107646622123	0.0099009900990099	0.00973916937199149	0.00952062802739268	0.00954328561690525	0.00835703733104011	0.0434609970039346	0.0588963127938629	0.121174617461746	0.0437702899361916	0.0379154835476867	0.0402181322426721	0.0259531212101166	"loct"
"downtown"	0.00944542708972554	0.00482553823311062	0.00573807380738074	0.00716444643456845	0.00718222816101553	0.00988411724608044	0.00996670415205839	0.0429436041824592	0.00631031922791388	0.00956345634563456	0.0116422254561737	0.0157006848171037	0.0678254942058623	0.0623360014112147	"loct"
"places"	0.00984249599922993	0.00940361296708736	0.00967596759675968	0.00996305832307176	0.00918657090362452	0.00971370143149284	0.00974620184780931	0.0427270211409113	0.0325414501361049	0.0432043204320432	0.061009739169372	0.0272256555871054	0.0463531015678255	0.0420938898811493	"loct"
"lots"	0.009734204478456	0.00804256372185103	0.00596309630963096	0.00996305832307176	0.00918657090362452	0.00988411724608044	0.00979030230865913	0.0416802031067634	0.0191784211828755	0.011026102610261	0.0770177991716109	0.0267245699014531	0.0683367416496251	0.0430641000198452	"loct"
"centre"	0.00921681165698059	0.00989853996535511	0.0099009900990099	0.00996305832307176	0.00968765658927677	0.00852079072937969	0.00171991797314282	0.0410184215909228	0.0846325167037862	0.153915391539154	0.0919064144184484	0.0474361115750793	0.0224948875255624	0.00202862119909153	"loct"
"within"	0.009734204478456	0.00519673348181143	0.00708820882088209	0.00985111384753162	0.00968765658927677	0.00971370143149284	0.00983440276950894	0.0407537089845865	0.010146003464489	0.0148514851485149	0.0531736258815627	0.0389176549189911	0.0521472392638037	0.047187493109303	"loct"
"parking"	0.00949355665451395	0.00853749072011878	0.00922592259225923	0.0090675025187507	0.00952062802739268	0.00937286980231766	0.00970210138695949	0.039526405082482	0.0207869339272457	0.0346534653465347	0.0273144520317922	0.0310673125104393	0.0429447852760736	0.046702388039955	"loct"
"near"	0.00979436643444152	0.00965107646622123	0.00978847884788479	0.00973916937199149	0.0093535994655086	0.00971370143149284	0.00979030230865913	0.0391052713905835	0.0398416233605543	0.0432043204320432	0.041531400425389	0.0302321697010189	0.0376618950238582	0.0387202046261383	"loct"
"access"	0.00958981578409077	0.00989853996535511	0.00686318631863186	0.00951528042091123	0.00701519959913145	0.00954328561690525	0.00979030230865913	0.0353872625106787	0.0352635486265776	0.0124887488748875	0.035598343221762	0.0130282278269584	0.0386843899113838	0.0420497894202994	"loct"
"bus"	0.009264941221769	0.00927988121752042	0.00978847884788479	0.00985111384753162	0.00968765658927677	0.00937286980231766	0.00864369032656391	0.0350262907747657	0.0369957931205147	0.0535553555355536	0.0504869584685996	0.0484382829463838	0.0391956373551466	0.0253577649886441	"loct"
"minute"	0.00950558904571105	0.00581539222964613	0.00742574257425743	0.00973916937199149	0.0075162852847837	0.00971370143149284	0.00970210138695949	0.0344607683885018	0.00965107646622123	0.0155265526552655	0.0557483488189858	0.0140303991982629	0.0501022494887526	0.0389186566999625	"loct"
"bars"	0.00940932991613423	0.00903241771838654	0.00945094509450945	0.00996305832307176	0.00985468515116085	0.00920245398773006	0.00928314700888624	0.0343885740413192	0.0221479831724821	0.0279027902790279	0.0678383521773201	0.0412560547853683	0.0265848670756646	0.0310246742078455	"loct"
"nearby"	0.00951762143690816	0.00915614946795348	0.00855085508550855	0.00996305832307176	0.00885251377985636	0.00971370143149284	0.00937134793058587	0.0323550999290089	0.0261073991586241	0.0221647164716472	0.0492555692376581	0.0257223985301487	0.0351056578050443	0.032105135498666	"loct"
"park"	0.00916868209219218	0.00915614946795348	0.00776327632763276	0.00895555804321057	0.00835142809420411	0.00954328561690525	0.00945954885228551	0.031548929718803	0.0298193516456323	0.0205895589558956	0.0272025075562521	0.0220477701686988	0.03186775732788	0.0357434235187758	"loct"
"safe"	0.00922884404817769	0.00606285572878	0.00742574257425743	0.00895555804321057	0.00868548521797227	0.00903203817314247	0.0097241516173844	0.0311037312445102	0.0103934669636229	0.0124887488748875	0.0274263965073324	0.0213796559211625	0.0383435582822086	0.039271460386761	"loct"
"local"	0.00940932991613423	0.00618658747834694	0.00832583258325833	0.00996305832307176	0.00668114247536329	0.00886162235855487	0.00941544839143569	0.0310195045061305	0.00965107646622123	0.0202520252025203	0.0743311317586477	0.0111909136462335	0.028118609406953	0.0311569755903949	"loct"
"center"	0.00918071448338928	0.00989853996535511	0.0099009900990099	0.00828389118996978	0.00985468515116085	0.00647580095432856	0.008621640096139	0.0303216258166986	0.04850284583024	0.05501800180018	0.0154483376245382	0.0539502254885585	0.0107361963190184	0.0243434543890984	"loct"
"amenities"	0.009264941221769	0.00816629547141797	0.00776327632763276	0.00884361356767044	0.00267245699014531	0.00988411724608044	0.00950364931313532	0.0301531723399391	0.0170749814402376	0.0168766876687669	0.0267547296540916	0.00450977117087022	0.0417518745739605	0.0374192410310688	"loct"
"car"	0.00904835818022116	0.00940361296708736	0.00978847884788479	0.0087316690921303	0.00968765658927677	0.00869120654396728	0.00864369032656391	0.028264086921994	0.0327889136352388	0.0351035103510351	0.0249636180454495	0.0432603975279773	0.0230061349693252	0.0250049613018456	"loct"
"building"	0.00883177513867331	0.00915614946795348	0.00945094509450945	0.0087316690921303	0.00801737097043594	0.00988411724608044	0.00857753963528919	0.0263148395480634	0.0274684484038604	0.0333033303330333	0.0250755625209896	0.0170369133121764	0.0345944103612815	0.0250270115322705	"loct"
"far"	0.00928900600416321	0.00940361296708736	0.00911341134113411	0.0090675025187507	0.00918657090362452	0.00954328561690525	0.00901854424378735	0.0259057382473619	0.0273447166542935	0.0250900090009001	0.0247397290943692	0.0300651411391348	0.0284594410361282	0.0248726599192962	"loct"
"outside"	0.00904835818022116	0.00779510022271715	0.00798829882988299	0.00951528042091123	0.00835142809420411	0.00937286980231766	0.00930519723931115	0.0258455762913764	0.0147240781984657	0.0192394239423942	0.0336952871375798	0.0178720561215968	0.027266530334015	0.0283786465568565	"loct"
"drive"	0.00884380752987041	0.00358822073744123	0.00506300630063006	0.00806000223888951	0.00400868548521797	0.00852079072937969	0.00937134793058587	0.025328183469901	0.00470180648354368	0.00787578757875788	0.0197022276950632	0.00684817103724737	0.0245398773006135	0.0360300765142996	"loct"
"easily"	0.00890396948585592	0.00927988121752042	0.00967596759675968	0.00884361356767044	0.0093535994655086	0.00937286980231766	0.00855548940486428	0.0238241345702631	0.0233853006681514	0.0322907290729073	0.0275383409828725	0.0252213128444964	0.0243694614860259	0.0210579700557871	"loct"
"train"	0.00855503014113995	0.00853749072011878	0.00933843384338434	0.0090675025187507	0.00868548521797227	0.00869120654396728	0.00822473594849066	0.0233909684871675	0.0248700816629547	0.0262151215121512	0.0251875069965297	0.0230499415400033	0.026414451261077	0.0217194769685343	"loct"
"cool"	0.00837454427318341	0.00730017322444939	0.00495049504950495	0.00794805776334938	0.00818439953232003	0.00835037491479209	0.00895239355251262	0.0202745791671179	0.0148478099480327	0.0081008100810081	0.0195902832195231	0.0170369133121764	0.0190865712338105	0.0242773036978236	"loct"
"airport"	0.00807373449325584	0.00767136847315021	0.00832583258325833	0.0087316690921303	0.00818439953232003	0.00852079072937969	0.00773963087914269	0.0201301904727526	0.0158376639445682	0.0237398739873987	0.0305608418224561	0.0190412560547854	0.0194274028629857	0.0183237414830985	"loct"
"stop"	0.00803763731966454	0.00643405097748082	0.00945094509450945	0.00850778014105004	0.00684817103724737	0.0081799591002045	0.0074970783444687	0.0187224007026916	0.0112595892105914	0.037016201620162	0.0226127840591067	0.0138633706363788	0.0158486707566462	0.0165817732795308	"loct"
"subway"	0.00755634167178043	0.00878495421925266	0.00776327632763276	0.00772416881226911	0.00768331384666778	0.00954328561690525	0.00740887742276907	0.018650206355509	0.0219005196733482	0.0162016201620162	0.0143288928691369	0.0168698847502923	0.0320381731424676	0.0177504354920509	"loct"
"heart"	0.00819405840522687	0.00977480821578817	0.00866336633663366	0.00884361356767044	0.00818439953232003	0.0081799591002045	0.00738682719234416	0.0185780120083264	0.0311804008908686	0.023964896489649	0.0235083398634277	0.0146985134457992	0.0189161554192229	0.0145311018500143	"loct"
"still"	0.00825422036121238	0.00692897797574858	0.00866336633663366	0.00794805776334938	0.00901954234174044	0.0081799591002045	0.00820268571806575	0.0182772022283989	0.0123731749566939	0.0201395139513951	0.0154483376245382	0.0250542842826123	0.0177232447171097	0.0186103944786223	"loct"
"reach"	0.00774885993093407	0.00643405097748082	0.0099009900990099	0.00649277958132766	0.00952062802739268	0.00460122699386503	0.0044541465458314	0.0174950968005872	0.0105171987131898	0.0803330333033303	0.0094033359453711	0.040754969099716	0.00664621676891616	0.00608586359727459	"loct"
"steps"	0.00752024449818913	0.00767136847315021	0.00978847884788479	0.00425389007052502	0.00484382829463838	0.00835037491479209	0.00643866728407312	0.0174830644093901	0.0170749814402376	0.0613186318631863	0.00682861300794806	0.00601302822782696	0.020961145194274	0.0120173755815748	"loct"
"shopping"	0.00791731340769351	0.00643405097748082	0.00663816381638164	0.00604500167916713	0.00885251377985636	0.00937286980231766	0.00826883640934048	0.0174108700622075	0.0113833209601584	0.0123762376237624	0.0108586141273928	0.0217137130449307	0.0236877982276755	0.0192719013913695	"loct"
"transport"	0.007387888195021	0.00915614946795348	0.0099009900990099	0.00973916937199149	0.00952062802739268	0.00579413769597819	0.00337368525501091	0.0160512098569349	0.0274684484038604	0.0436543654365437	0.0363819545505429	0.0233839986637715	0.0081799591002045	0.00441004608498159	"loct"
"attractions"	0.00749617971579492	0.00235090324177184	0.00866336633663366	0.00817194671442964	0.00551194254217471	0.00903203817314247	0.00769553041829287	0.0150886185611667	0.00259836674090572	0.023964896489649	0.0184708384641218	0.00801737097043594	0.0207907293796864	0.0149500562280876	"loct"
"restaurant"	0.00726756428304997	0.00791883197228409	0.00562556255625563	0.0087316690921303	0.0065141139134792	0.00749829584185412	0.00754117880531852	0.0148720355196188	0.0153427369463004	0.00922592259225923	0.0199261166461435	0.0135293135126107	0.0127811860940695	0.0151705585323367	"loct"
"grocery"	0.00752024449818913	0.00470180648354368	0.00247524752475248	0.00391805664390462	0.00350759979956573	0.00971370143149284	0.00846728848316465	0.0147517116076478	0.00532046523137837	0.00281278127812781	0.00470166797268555	0.00400868548521797	0.0362985685071575	0.0192498511609446	"loct"
"foot"	0.00723146710945866	0.00989853996535511	0.00967596759675968	0.00458972349714542	0.0093535994655086	0.00613496932515337	0.00297678110736257	0.0145832581308884	0.0420687948527592	0.0408415841584158	0.00705250195902832	0.0335727409387005	0.00886162235855487	0.00401314193733325	"loct"
"neighbourhood"	0.00708707841509343	0.00742390497401633	0.00618811881188119	0.00973916937199149	0.00835142809420411	0.00988411724608044	0.00160966682101828	0.0140297681358216	0.0149715416975996	0.0104635463546355	0.0386208440613456	0.0192082846166695	0.0674846625766871	0.00191837004696699	"loct"
"road"	0.00718333754467025	0.00544419698094531	0.00675067506750675	0.00951528042091123	0.00684817103724737	0.00647580095432856	0.00637251659279839	0.0137650555294854	0.0082900272209849	0.0124887488748875	0.0298891749692153	0.014197427760147	0.0114178595773688	0.0119291746598752	"loct"
"market"	0.00685846298234848	0.0066815144766147	0.00753825382538254	0.00649277958132766	0.0065141139134792	0.00715746421267894	0.00663711935789729	0.0134642457495578	0.0105171987131898	0.0163141314131413	0.0127616702115751	0.0110238850843494	0.0187457396046353	0.0130096359506957	"loct"
"corner"	0.0069306573295311	0.00692897797574858	0.00517551755175518	0.00817194671442964	0.00918657090362452	0.00698704839809134	0.00652686820577275	0.0134040837935723	0.0126206384558278	0.0081008100810081	0.0162319489533192	0.0339067980624687	0.0129516019086571	0.0112235672862781	"loct"
"transportation"	0.00690659254713689	0.0044543429844098	0.00551305130513051	0.00425389007052502	0.00484382829463838	0.00630538513974097	0.00760732949659324	0.01324766270801	0.00544419698094531	0.00855085508550855	0.00537333482592634	0.00718222816101553	0.010054533060668	0.018213490330974	"loct"
"across"	0.00677423624396876	0.00197970799307102	0.00213771377137714	0.00738833538564872	0.00384165692333389	0.00869120654396728	0.00754117880531852	0.0132235979256158	0.00210343974263796	0.00236273627362736	0.0172394492331803	0.00534491398029063	0.0178936605316973	0.0169125267359044	"loct"
"centrally"	0.00708707841509343	0.00111358574610245	0.00461296129612961	0.00559722377700661	0.00885251377985636	0.00647580095432856	0.00756322903574342	0.0127663670601259	0.00111358574610245	0.00663816381638164	0.0087316690921303	0.0282278269584099	0.0124403544648943	0.014839805075963	"loct"
"situated"	0.00703894885030502	0.00915614946795348	0.00843834383438344	0.00806000223888951	0.00801737097043594	0.00681663258350375	0.0050054023064541	0.0125858811921693	0.0217767879237812	0.0231773177317732	0.0184708384641218	0.0170369133121764	0.0141445126107703	0.00681352120129655	"loct"
"store"	0.00667797711439194	0.00358822073744123	0.0027002700270027	0.00458972349714542	0.00367462836144981	0.00869120654396728	0.00782783180084232	0.0124174277154099	0.00408314773570898	0.00315031503150315	0.0062688906302474	0.0046767997327543	0.0257327880027267	0.0161628189014575	"loct"
"sea"	0.00579961255700345	0.00878495421925266	0.00922592259225923	0.00839583566550991	0.00851845665608819	0.00340831629175187	0.00240347511631497	0.0120925531530881	0.0216530561742143	0.0373537353735374	0.0202619500727639	0.0227158844162352	0.00528289025221541	0.00319728341161165	"loct"
"cafes"	0.00685846298234848	0.0022271714922049	0.00303780378037804	0.00917944699429083	0.00818439953232003	0.0081799591002045	0.00648276774492293	0.0119240996763287	0.00235090324177184	0.00393789378937894	0.026306951751931	0.0193753131785535	0.0156782549420586	0.0107605124473551	"loct"
"conveniently"	0.00655765320242092	0.0066815144766147	0.00213771377137714	0.00615694615470727	0.00400868548521797	0.00715746421267894	0.00718837511851999	0.0116473546787953	0.01212571145756	0.00225022502250225	0.00973916937199149	0.00551194254217471	0.0131220177232447	0.0143547000066151	"loct"
"stores"	0.00661781515840643	0.00383568423657511	0.00168766876687669	0.00403000111944476	0.00350759979956573	0.00937286980231766	0.00756322903574342	0.011611257505204	0.00408314773570898	0.00191269126912691	0.00481361244822568	0.0046767997327543	0.02266530334015	0.015567462679985	"loct"
"district"	0.00606432516333971	0.00853749072011878	0.00956345634563456	0.00414194559498489	0.00634708535159512	0.00511247443762781	0.00465259861965558	0.0110577675101373	0.0155902004454343	0.0318406840684068	0.00649277958132766	0.0131952563888425	0.00749829584185412	0.00712222442724527	"loct"
"supermarket"	0.00617261668411363	0.00779510022271715	0.00922592259225923	0.00861972461659017	0.0093535994655086	0.005453306066803	0.00310908248991202	0.0107810225126039	0.014229151200198	0.0252025202520252	0.0212694503526251	0.0238850843494238	0.00783912747102931	0.00383674009393398	"loct"
"walkable"	0.00635310255207017	0.000494926998267755	0.00112511251125113	0.00604500167916713	0.00217137130449307	0.00596455351056578	0.00780578157041741	0.0106246014270416	0.000494926998267755	0.00112511251125113	0.00951528042091123	0.00267245699014531	0.00920245398773006	0.0157438645233843	"loct"
"tram"	0.00496937756440337	0.00878495421925266	0.00731323132313231	0.00817194671442964	0.00701519959913145	0.00408997955010225	0.0024916760380146	0.00940932991613423	0.0205394704281119	0.0187893789378938	0.0185827829396619	0.0158677133789878	0.00630538513974097	0.00326343410288638	"loct"
"residential"	0.00582367733939766	0.00433061123484286	0.00652565256525653	0.00615694615470727	0.00517788541840655	0.00528289025221541	0.00577716037132588	0.00918071448338928	0.00581539222964613	0.0111386138613861	0.0106347251763125	0.00801737097043594	0.00852079072937969	0.00932724746973606	"loct"
"beaches"	0.00527018734433094	0.00569166048007919	0.00596309630963096	0.00638083510578753	0.00734925672289962	0.00613496932515337	0.00449824700668122	0.00912055252740377	0.00915614946795348	0.0127137713771377	0.0114183365050935	0.012193085017538	0.00971370143149284	0.00743092765319398	"loct"
"village"	0.00487311843482655	0.00631031922791388	0.00427542754275428	0.00615694615470727	0.00551194254217471	0.00579413769597819	0.00425569447200723	0.00887990470346172	0.0124969067062608	0.00877587758775878	0.0120900033583343	0.00768331384666778	0.0105657805044308	0.00743092765319398	"loct"
"historic"	0.00489718321722076	0.00730017322444939	0.0072007200720072	0.00335833426620396	0.00317354267579756	0.0027266530334015	0.00454234746753104	0.00816999362283267	0.0137342242019302	0.0163141314131413	0.00436583454606515	0.00400868548521797	0.00477164280845262	0.00716632488809508	"loct"
"river"	0.00441588756933665	0.00309329373917347	0.00281278127812781	0.00582111272808687	0.00350759979956573	0.00443081117927744	0.00482900046305484	0.00807373449325584	0.00408314773570898	0.00393789378937894	0.0105227807007724	0.00534491398029063	0.00749829584185412	0.00948159908271042	"loct"
"taxi"	0.00505360430278309	0.00494926998267755	0.0063006300630063	0.00716444643456845	0.00551194254217471	0.00494205862304022	0.00441004608498159	0.00797747536367902	0.00730017322444939	0.00978847884788479	0.0136572260158961	0.0075162852847837	0.00732788002726653	0.00661506912747238	"loct"
"stops"	0.00512579864996571	0.00309329373917347	0.00798829882988299	0.00671666853240793	0.00484382829463838	0.00477164280845262	0.00441004608498159	0.00779698949572248	0.00371195248700817	0.0158640864086409	0.0117541699317139	0.0075162852847837	0.00835037491479209	0.00606381336684968	"loct"
"mins"	0.00489718321722076	0.00185597624350408	0.00258775877587759	0.00917944699429083	0.00200434274260899	0.00477164280845262	0.00390289078520871	0.00772479514853987	0.00235090324177184	0.00315031503150315	0.0316802865778574	0.00300651411391348	0.00852079072937969	0.005270005071553	"loct"
"proximity"	0.00512579864996571	0.00532046523137837	0.00596309630963096	0.0031344453151237	0.00434274260898614	0.00511247443762781	0.00518180414985337	0.00727959667424707	0.00767136847315021	0.0081008100810081	0.00414194559498489	0.0065141139134792	0.00732788002726653	0.00760732949659324	"loct"
"shop"	0.00489718321722076	0.00272209849047266	0.0027002700270027	0.0062688906302474	0.00334057123768164	0.00460122699386503	0.00549050737580208	0.00721943471826156	0.00321702548874041	0.00337533753375338	0.0111944475540132	0.00384165692333389	0.00715746421267894	0.00831293687019029	"loct"
"spots"	0.00488515082602366	0.00296956198960653	0.00202520252025203	0.00458972349714542	0.00400868548521797	0.00511247443762781	0.00542435668452735	0.00697878689431951	0.00321702548874041	0.00236273627362736	0.00570916825254674	0.00551194254217471	0.00903203817314247	0.00870984101783864	"loct"
"sights"	0.0046324706108845	0.00111358574610245	0.00123762376237624	0.00761222433672898	0.00618005678971104	0.00494205862304022	0.00441004608498159	0.00637716733446438	0.00111358574610245	0.00157515751575158	0.0128736146871152	0.0108568565224653	0.00732788002726653	0.00619611474939913	"loct"
"facilities"	0.00445198474292796	0.00371195248700817	0.00528802880288029	0.00850778014105004	0.00534491398029063	0.00374914792092706	0.00238142488589006	0.00605229277214261	0.00457807473397674	0.00765076507650765	0.022053061681406	0.00785034240855186	0.00477164280845262	0.00273422857268858	"loct"
"supermarkets"	0.00411507778940909	0.00334075723830735	0.00843834383438344	0.00671666853240793	0.00701519959913145	0.00289706884798909	0.00127891336464466	0.00585977451298897	0.00371195248700817	0.0223897389738974	0.0115302809806336	0.012193085017538	0.00323790047716428	0.00132301382549448	"loct"
"stations"	0.00391052713905835	0.00408314773570898	0.00371287128712871	0.00425389007052502	0.0046767997327543	0.00579413769597819	0.00346188617671055	0.00558302951545561	0.00606285572878	0.0054005400540054	0.00649277958132766	0.00684817103724737	0.00886162235855487	0.00469669908050539	"loct"
"transit"	0.00382630040067863	0.000618658747834694	0.00045004500450045	0.00055972237770066	0.00116919993318858	0.0081799591002045	0.0047187493109303	0.00527018734433094	0.000618658747834694	0.00045004500450045	0.00055972237770066	0.00116919993318858	0.0194274028629857	0.00661506912747238	"loct"
"served"	0.00382630040067863	0.00457807473397674	0.00911341134113411	0.0027986118885033	0.00116919993318858	0.00238582140422631	0.0019404202773919	0.00525815495313384	0.00544419698094531	0.0243024302430243	0.00425389007052502	0.00167028561884082	0.00255623721881391	0.00244757557716478	"loct"
"connected"	0.00374207366229891	0.00210343974263796	0.00843834383438344	0.00403000111944476	0.00417571404710205	0.00255623721881391	0.00163171705144319	0.00505360430278309	0.00235090324177184	0.0230648064806481	0.00548527930146647	0.00601302822782696	0.00289706884798909	0.00202862119909153	"loct"
"nightlife"	0.0036939440975105	0.00272209849047266	0.00472547254725473	0.00268666741296317	0.00350759979956573	0.00340831629175187	0.00390289078520871	0.00502953952038889	0.00284583024003959	0.00787578757875788	0.00335833426620396	0.00400868548521797	0.00443081117927744	0.00535820599325263	"loct"
"tube"	0.00269525562815098	0.0022271714922049	0.0027002700270027	0.005933057203627	0.00450977117087022	0.00306748466257669	0.00238142488589006	0.00474076213165842	0.00235090324177184	0.00303780378037804	0.0117541699317139	0.00684817103724737	0.00528289025221541	0.00372648894180944	"loct"
"cafe"	0.00329687518800611	0.00160851274437021	0.000675067506750675	0.00458972349714542	0.00267245699014531	0.00408997955010225	0.00355008709841018	0.00440385517813955	0.00173224449393714	0.000787578757875788	0.00649277958132766	0.00317354267579756	0.00579413769597819	0.00507155299772883	"loct"
"typical"	0.00327281040561191	0.00680524622618164	0.00618811881188119	0.00257472293742304	0.00317354267579756	0.00170415814587594	0.00160966682101828	0.0041752397453946	0.0106409304627567	0.0122637263726373	0.0031344453151237	0.00534491398029063	0.00170415814587594	0.00174196820356773	"loct"
"bakery"	0.00294793584329014	0.00334075723830735	0.00213771377137714	0.00358222321728423	0.00501085685652247	0.00357873210633947	0.00269012811183877	0.00392255953025545	0.00395941598614204	0.00258775877587759	0.00492555692376581	0.00718222816101553	0.00426039536468984	0.00343983594628564	"loct"
"pubs"	0.00299606540807855	0.00185597624350408	0.0054005400540054	0.00537333482592634	0.00317354267579756	0.00408997955010225	0.00180811889484245	0.00391052713905835	0.00272209849047266	0.00877587758775878	0.00884361356767044	0.00367462836144981	0.00511247443762781	0.00205067142951644	"loct"
"reachable"	0.00289980627850173	0.00395941598614204	0.00652565256525653	0.00201500055972238	0.00601302822782696	0.00170415814587594	0.00143326497761902	0.00359768496793368	0.00569166048007919	0.0108010801080108	0.00212694503526251	0.00801737097043594	0.00238582140422631	0.00163171705144319	"loct"
"markets"	0.00285167671371332	0.00173224449393714	0.00247524752475248	0.00235083398634277	0.00200434274260899	0.00374914792092706	0.00326343410288638	0.00356158779434237	0.00173224449393714	0.00303780378037804	0.00268666741296317	0.00250542842826123	0.00528289025221541	0.00407929262860797	"loct"
"underground"	0.00223802476266108	0.00210343974263796	0.00371287128712871	0.00380611216836449	0.0028394855520294	0.00340831629175187	0.00152146589931865	0.00285167671371332	0.00247463499133878	0.00461296129612961	0.00514944587484608	0.00350759979956573	0.00391956373551466	0.00187426958611717	"loct"
"bakeries"	0.00174469672357988	0.000989853996535511	0.00213771377137714	0.00201500055972238	0.00217137130449307	0.00221540558963872	0.00158761659059337	0.00204550650350744	0.00136104924523633	0.00258775877587759	0.00257472293742304	0.00250542842826123	0.00238582140422631	0.00183016912526736	"loct"
"apartment"	0.00999891708479226	0.00989853996535511	0.0099009900990099	0.00996305832307176	0.00985468515116085	0.00988411724608044	0.0099887543824833	0.394169103225884	0.574857708487998	0.632875787578758	0.493563192656442	0.575580424252547	0.340320381731425	0.274415117637979	"propEst"
"house"	0.00999891708479226	0.00989853996535511	0.0099009900990099	0.00996305832307176	0.00985468515116085	0.00988411724608044	0.0099887543824833	0.226269116461514	0.156768126701312	0.461521152115211	0.185603940445539	0.190078503424086	0.137525562372188	0.215011796873277	"propEst"
"home"	0.00999891708479226	0.00989853996535511	0.0099009900990099	0.00996305832307176	0.00985468515116085	0.00988411724608044	0.0099887543824833	0.173627404974191	0.107646622123237	0.0995724572457246	0.142729206313668	0.0890262234842158	0.178766189502386	0.215496901942625	"propEst"
"flat"	0.00961388056648498	0.00989853996535511	0.00753825382538254	0.00996305832307176	0.00985468515116085	0.00937286980231766	0.00796013318339177	0.0610282881517044	0.085003711952487	0.0256525652565257	0.22847867457741	0.109403708034074	0.0446489434219496	0.0257105686754427	"propEst"
"private"	0.00960184817528787	0.00730017322444939	0.0081008100810081	0.00884361356767044	0.00885251377985636	0.00954328561690525	0.00981235253908403	0.0366867607599658	0.0122494432071269	0.0192394239423942	0.0233963953878876	0.020377484549858	0.0417518745739605	0.0483341050913982	"propEst"
